PRODUCT,DRAW NUMBER,SEQUENCE NUMBER,DRAW DATE,NUMBER DRAWN 1,NUMBER DRAWN 2,NUMBER DRAWN 3,NUMBER DRAWN 4,NUMBER DRAWN 5,NUMBER DRAWN 6,BONUS NUMBER
649,3094,0,14/9/13,6,26,41,42,47,48,31
649,3095,0,18/9/13,13,22,23,31,35,45,33
649,3096,0,21/9/13,7,19,21,29,31,36,42
649,3097,0,25/9/13,5,19,22,29,31,32,7
649,3098,0,28/9/13,8,16,18,26,28,37,5
649,3099,0,2/10/13,2,10,16,36,40,45,11
649,3100,0,5/10/13,2,12,18,26,35,36,7
649,3101,0,9/10/13,18,22,24,30,43,48,42
649,3102,0,12/10/13,7,12,20,22,26,35,13
649,3103,0,16/10/13,3,10,17,18,19,23,38
649,3104,0,19/10/13,3,4,6,23,33,44,31
649,3105,0,23/10/13,6,12,14,20,21,26,33
649,3106,0,26/10/13,3,5,16,20,27,45,7
649,3107,0,30/10/13,4,9,24,41,47,48,46
649,3108,0,2/11/13,9,12,13,26,35,43,2
649,3109,0,6/11/13,21,26,32,34,36,39,28
649,3110,0,9/11/13,4,8,30,43,46,48,44
649,3111,0,13/11/13,3,8,15,17,29,33,10
649,3112,0,16/11/13,9,12,17,20,21,37,31
649,3113,0,20/11/13,20,26,35,37,46,48,9
649,3114,0,23/11/13,3,5,13,16,44,48,2
649,3115,0,27/11/13,8,9,15,23,40,48,19
649,3116,0,30/11/13,2,18,22,25,37,39,1
649,3117,0,4/12/13,10,12,16,23,41,42,19
649,3118,0,7/12/13,2,8,11,15,24,27,44
649,3119,0,11/12/13,4,15,28,31,37,44,35
649,3120,0,14/12/13,13,18,19,20,35,40,14
649,3121,0,18/12/13,2,4,16,20,25,46,23
649,3122,0,21/12/13,1,2,10,19,22,44,41
649,3123,0,25/12/13,4,18,23,32,34,47,44
649,3124,0,28/12/13,13,20,23,34,38,46,18
649,3125,0,1/1/14,4,6,7,11,12,40,15
649,3126,0,4/1/14,1,15,21,22,38,39,19
649,3127,0,8/1/14,1,12,17,22,29,44,35
649,3128,0,11/1/14,3,11,15,21,23,33,32
649,3129,0,15/1/14,2,15,25,27,38,46,33
649,3130,0,18/1/14,2,15,33,36,42,49,13
649,3131,0,22/1/14,4,16,18,25,36,40,11
649,3132,0,25/1/14,6,15,22,23,41,43,37
649,3133,0,29/1/14,17,29,36,39,46,49,30
649,3134,0,1/2/14,10,14,18,27,31,48,1
649,3135,0,5/2/14,3,16,18,21,28,47,5
649,3136,0,8/2/14,2,5,16,36,41,43,25
649,3137,0,12/2/14,3,12,16,20,28,31,37
649,3138,0,15/2/14,1,8,37,39,44,45,21
649,3139,0,19/2/14,2,7,15,24,37,45,13
649,3140,0,22/2/14,9,13,19,22,33,34,20
649,3141,0,26/2/14,24,25,26,30,34,39,3
649,3142,0,1/3/14,3,8,16,23,34,44,41
649,3143,0,5/3/14,7,26,31,38,46,47,12
649,3144,0,8/3/14,11,16,18,33,34,35,28
649,3145,0,12/3/14,6,12,14,17,30,49,16
649,3146,0,15/3/14,2,7,11,16,47,48,20
649,3147,0,19/3/14,13,24,28,34,45,49,21
649,3148,0,22/3/14,3,6,12,14,25,28,36
649,3149,0,26/3/14,2,18,35,42,45,47,43
649,3150,0,29/3/14,15,22,25,26,42,43,9
649,3151,0,2/4/14,9,11,32,36,38,40,26
649,3152,0,5/4/14,13,16,17,23,27,37,3
649,3153,0,9/4/14,8,12,20,27,32,43,17
649,3154,0,12/4/14,2,7,35,36,42,45,30
649,3155,0,16/4/14,3,16,26,40,41,49,14
649,3156,0,19/4/14,6,15,40,41,42,44,4
649,3157,0,23/4/14,22,25,35,40,45,46,38
649,3158,0,26/4/14,3,11,12,19,21,29,9
649,3159,0,30/4/14,3,9,25,32,35,45,23
649,3160,0,3/5/14,1,7,11,17,27,47,34
649,3161,0,7/5/14,4,7,12,20,40,49,14
649,3162,0,10/5/14,16,23,33,36,48,49,37
649,3163,0,14/5/14,2,25,27,28,31,47,20
649,3164,0,17/5/14,24,33,35,40,43,49,16
649,3165,0,21/5/14,23,34,43,44,47,49,45
649,3166,0,24/5/14,5,9,37,43,46,48,14
649,3167,0,28/5/14,13,23,28,31,34,38,8
649,3168,0,31/5/14,19,28,30,32,37,45,44
649,3169,0,4/6/14,7,11,12,13,35,41,18
649,3170,0,7/6/14,3,24,28,40,43,48,15
649,3171,0,11/6/14,4,27,33,38,41,46,14
649,3172,0,14/6/14,7,15,25,38,44,47,10
649,3173,0,18/6/14,15,21,22,28,38,45,43
649,3174,0,21/6/14,13,20,26,27,31,39,12
649,3175,0,25/6/14,1,10,24,28,39,45,43
649,3176,0,28/6/14,10,28,32,37,43,46,45
649,3177,0,2/7/14,13,20,27,28,47,49,15
649,3178,0,5/7/14,11,19,30,33,38,41,24
649,3179,0,9/7/14,20,25,28,31,37,41,16
649,3180,0,12/7/14,2,3,7,14,41,42,40
649,3181,0,16/7/14,1,20,25,27,37,46,7
649,3182,0,19/7/14,18,30,38,43,46,47,36
649,3183,0,23/7/14,20,29,33,35,38,43,1
649,3184,0,26/7/14,6,16,18,30,37,39,7
649,3185,0,30/7/14,13,24,25,29,43,45,42
649,3186,0,2/8/14,4,10,14,19,36,41,48
649,3187,0,6/8/14,8,10,11,21,24,44,12
649,3188,0,9/8/14,2,12,30,32,37,40,39
649,3189,0,13/8/14,8,16,21,39,44,45,11
649,3190,0,16/8/14,9,18,41,42,48,49,10
649,3191,0,20/8/14,7,8,10,20,30,31,3
649,3192,0,23/8/14,10,17,24,28,31,46,15
649,3193,0,27/8/14,20,21,34,42,44,45,35
649,3194,0,30/8/14,3,24,25,33,40,48,2
649,3195,0,3/9/14,5,13,15,22,45,47,27
649,3196,0,6/9/14,4,6,17,28,35,46,18
649,3197,0,10/9/14,7,11,13,15,20,44,9
649,3198,0,13/9/14,2,7,17,31,39,43,40
649,3199,0,17/9/14,3,8,10,19,31,33,40
649,3200,0,20/9/14,4,10,20,23,27,45,48
649,3201,0,24/9/14,15,28,34,40,41,43,5
649,3202,0,27/9/14,2,18,22,27,44,45,49
649,3203,0,1/10/14,17,21,27,37,48,49,11
649,3204,0,4/10/14,8,13,27,35,45,49,9
649,3205,0,8/10/14,9,12,15,17,42,49,34
649,3206,0,11/10/14,3,4,6,17,30,34,36
649,3207,0,15/10/14,4,11,14,25,30,36,32
649,3208,0,18/10/14,6,30,35,37,41,43,22
649,3209,0,22/10/14,10,13,24,29,31,32,7
649,3210,0,25/10/14,10,20,23,31,33,45,38
649,3211,0,29/10/14,6,25,29,34,39,44,22
649,3212,0,1/11/14,3,5,26,37,39,45,7
649,3213,0,5/11/14,23,29,31,38,40,42,44
649,3214,0,8/11/14,3,9,10,28,34,40,46
649,3215,0,12/11/14,2,17,20,41,42,44,4
649,3216,0,15/11/14,1,3,23,35,41,46,18
649,3217,0,19/11/14,5,7,20,25,36,46,24
649,3218,0,22/11/14,5,7,20,24,37,49,32
649,3219,0,26/11/14,5,10,11,12,32,33,39
649,3220,0,29/11/14,9,20,24,26,43,47,45
649,3221,0,3/12/14,1,3,4,24,28,36,6
649,3222,0,6/12/14,15,17,18,19,34,44,10
649,3223,0,10/12/14,1,2,7,16,27,30,18
649,3224,0,13/12/14,14,23,25,31,33,38,5
649,3225,0,17/12/14,2,5,15,20,38,39,35
649,3226,0,20/12/14,9,17,22,35,38,43,15
649,3227,0,24/12/14,1,3,21,24,31,46,30
649,3228,0,27/12/14,7,22,26,27,42,47,28
649,3229,0,31/12/14,6,7,8,29,35,45,12
649,3230,0,3/1/15,12,21,28,37,40,43,38
649,3231,0,7/1/15,10,16,31,36,38,47,22
649,3232,0,10/1/15,1,11,23,25,27,30,43
649,3233,0,14/1/15,15,16,17,28,33,44,36
649,3234,0,17/1/15,9,15,21,27,35,40,5
649,3235,0,21/1/15,3,15,17,35,44,46,23
649,3236,0,24/1/15,2,8,9,11,21,39,37
649,3237,0,28/1/15,3,4,5,8,33,38,14
649,3238,0,31/1/15,9,13,18,20,24,36,5
649,3239,0,4/2/15,6,8,10,22,30,43,23
649,3240,0,7/2/15,14,16,24,41,42,48,34
649,3241,0,11/2/15,1,13,24,29,43,49,8
649,3242,0,14/2/15,9,10,15,18,21,37,20
649,3243,0,18/2/15,3,6,11,15,20,37,31
649,3244,0,21/2/15,3,4,9,14,23,48,26
649,3245,0,25/2/15,15,17,25,29,30,35,14
649,3246,0,28/2/15,5,14,39,42,46,49,17
649,3247,0,4/3/15,2,10,14,19,28,33,48
649,3248,0,7/3/15,4,10,15,18,26,41,16
649,3249,0,11/3/15,7,9,21,40,44,45,42
649,3250,0,14/3/15,9,19,38,40,45,47,13
649,3251,0,18/3/15,16,17,37,39,41,45,14
649,3252,0,21/3/15,8,22,29,32,33,35,2
649,3253,0,25/3/15,6,14,16,29,38,46,5
649,3254,0,28/3/15,12,15,21,23,40,48,8
649,3255,0,1/4/15,4,7,12,16,22,24,41
649,3256,0,4/4/15,2,9,32,33,35,49,4
649,3257,0,8/4/15,2,4,14,16,18,19,25
649,3258,0,11/4/15,5,8,22,23,27,37,11
649,3259,0,15/4/15,11,13,25,34,41,45,4
649,3260,0,18/4/15,11,25,33,35,44,49,43
649,3261,0,22/4/15,4,24,27,35,38,48,44
649,3262,0,25/4/15,7,13,23,25,40,41,48
649,3263,0,29/4/15,10,21,34,37,45,49,43
649,3264,0,2/5/15,2,8,17,23,40,42,25
649,3265,0,6/5/15,13,16,19,24,27,30,48
649,3266,0,9/5/15,1,16,21,22,33,43,7
649,3267,0,13/5/15,3,16,24,40,41,48,20
649,3268,0,16/5/15,1,12,22,25,35,45,9
649,3269,0,20/5/15,2,4,12,17,18,47,14
649,3270,0,23/5/15,8,23,24,31,35,44,49
649,3271,0,27/5/15,23,27,36,41,43,47,35
649,3272,0,30/5/15,4,9,17,27,36,49,21
649,3273,0,3/6/15,26,28,33,35,37,46,47
649,3274,0,6/6/15,8,12,22,35,38,44,27
649,3275,0,10/6/15,26,37,40,43,44,45,3
649,3276,0,13/6/15,5,8,21,31,40,45,19
649,3277,0,17/6/15,6,7,17,18,20,32,4
649,3278,0,20/6/15,10,11,30,33,41,44,20
649,3279,0,24/6/15,9,13,15,18,21,46,25
649,3280,0,27/6/15,7,15,27,31,35,44,2
649,3281,0,1/7/15,21,29,32,40,43,44,19
649,3282,0,4/7/15,20,22,23,24,39,41,26
649,3283,0,8/7/15,3,8,41,43,46,47,49
649,3284,0,11/7/15,9,20,25,27,31,32,3
649,3285,0,15/7/15,11,18,38,40,43,46,26
649,3286,0,18/7/15,2,12,22,28,41,48,5
649,3287,0,22/7/15,6,9,13,26,27,46,15
649,3288,0,25/7/15,16,28,41,43,47,49,21
649,3289,0,29/7/15,1,8,29,31,35,39,23
649,3290,0,1/8/15,1,4,7,9,12,37,27
649,3291,0,5/8/15,8,23,29,34,35,48,36
649,3292,0,8/8/15,21,26,30,31,32,48,18
649,3293,0,12/8/15,20,24,27,28,38,48,2
649,3294,0,15/8/15,5,11,20,26,29,36,49
649,3295,0,19/8/15,8,12,25,38,45,48,39
649,3296,0,22/8/15,14,22,31,37,43,49,15
649,3297,0,26/8/15,5,7,24,45,46,49,44
649,3298,0,29/8/15,13,30,36,40,42,46,22
649,3299,0,2/9/15,14,16,23,28,46,48,10
649,3300,0,5/9/15,10,21,36,37,42,48,43
649,3301,0,9/9/15,15,16,29,30,42,44,37
649,3302,0,12/9/15,9,10,26,29,38,42,33
649,3303,0,16/9/15,1,2,9,12,21,39,44
649,3304,0,19/9/15,12,15,17,21,25,32,14
649,3305,0,23/9/15,7,13,19,35,42,44,46
649,3306,0,26/9/15,6,13,14,24,32,34,12
649,3307,0,30/9/15,1,6,8,13,21,26,3
649,3308,0,3/10/15,1,3,15,27,31,36,33
649,3309,0,7/10/15,4,10,19,31,38,43,5
649,3310,0,10/10/15,8,12,22,27,35,41,16
649,3311,0,14/10/15,23,31,32,34,35,44,10
649,3312,0,17/10/15,4,5,6,22,29,30,20
649,3313,0,21/10/15,8,17,22,33,40,49,27
649,3314,0,24/10/15,1,13,28,34,37,45,32
649,3315,0,28/10/15,8,9,15,26,37,48,12
649,3316,0,31/10/15,3,14,20,28,40,44,48
649,3317,0,4/11/15,2,4,20,35,39,42,28
649,3318,0,7/11/15,2,3,9,17,20,21,11
649,3319,0,11/11/15,8,13,20,24,37,42,22
649,3320,0,14/11/15,5,8,23,39,41,48,26
649,3321,0,18/11/15,3,8,25,27,36,38,32
649,3322,0,21/11/15,7,16,28,29,48,49,9
649,3323,0,25/11/15,1,2,3,4,29,48,21
649,3324,0,28/11/15,4,7,13,15,27,28,30
649,3325,0,2/12/15,5,20,33,34,38,48,21
649,3326,0,5/12/15,10,11,17,24,26,29,12
649,3327,0,9/12/15,4,20,26,37,45,46,6
649,3328,0,12/12/15,2,10,18,20,30,41,38
649,3329,0,16/12/15,7,20,33,36,39,48,21
649,3330,0,19/12/15,4,15,20,23,27,49,25
649,3331,0,23/12/15,5,9,17,31,38,46,10
649,3332,0,26/12/15,12,16,22,29,35,40,8
649,3333,0,30/12/15,17,19,21,30,39,44,16
649,3334,0,2/1/16,10,12,16,20,27,36,25
649,3335,0,6/1/16,2,35,37,39,43,44,20
649,3336,0,9/1/16,5,22,30,33,45,48,29
649,3337,0,13/1/16,6,8,25,39,46,47,28
649,3338,0,16/1/16,9,21,29,34,38,42,13
649,3339,0,20/1/16,7,19,32,39,40,48,45
649,3340,0,23/1/16,21,31,34,37,38,44,9
649,3341,0,27/1/16,4,13,24,36,39,41,47
649,3342,0,30/1/16,4,5,32,37,38,44,34
649,3343,0,3/2/16,20,23,34,38,43,47,15
649,3344,0,6/2/16,7,19,25,26,31,44,35
649,3345,0,10/2/16,8,13,33,34,38,43,12
649,3346,0,13/2/16,2,9,25,27,31,42,18
649,3347,0,17/2/16,7,21,28,32,38,42,5
649,3348,0,20/2/16,4,8,10,30,33,39,25
649,3349,0,24/2/16,14,18,35,38,41,43,15
649,3350,0,27/2/16,4,11,20,23,41,45,22
649,3351,0,2/3/16,20,27,30,32,34,40,9
649,3352,0,5/3/16,7,13,27,33,35,36,5
649,3353,0,9/3/16,3,5,11,16,21,45,29
649,3354,0,12/3/16,6,27,30,34,35,42,16
649,3355,0,16/3/16,1,3,7,16,17,37,35
649,3356,0,19/3/16,1,10,11,12,19,27,29
649,3357,0,23/3/16,4,6,13,28,29,36,9
649,3358,0,26/3/16,9,11,20,22,37,46,47
649,3359,0,30/3/16,14,27,28,30,45,46,44
649,3360,0,2/4/16,2,15,21,40,41,44,23
649,3361,0,6/4/16,1,3,5,8,13,31,21
649,3362,0,9/4/16,12,29,34,44,47,49,37
649,3363,0,13/4/16,10,14,23,41,42,47,19
649,3364,0,16/4/16,9,12,21,37,38,43,31
649,3365,0,20/4/16,1,2,7,9,18,27,5
649,3366,0,23/4/16,14,29,37,41,48,49,31
649,3367,0,27/4/16,3,18,28,29,37,43,47
649,3368,0,30/4/16,1,7,18,28,30,34,48
649,3369,0,4/5/16,4,16,19,22,36,40,21
649,3370,0,7/5/16,6,8,25,31,32,33,1
649,3371,0,11/5/16,4,23,25,36,47,48,3
649,3372,0,14/5/16,8,21,24,33,41,46,29
649,3373,0,18/5/16,4,11,21,25,44,47,3
649,3374,0,21/5/16,6,10,37,39,42,48,28
649,3375,0,25/5/16,4,17,18,24,29,39,21
649,3376,0,28/5/16,18,29,31,36,43,47,23
649,3377,0,1/6/16,2,10,14,23,26,31,12
649,3378,0,4/6/16,3,4,6,10,18,26,14
649,3379,0,8/6/16,6,23,34,35,38,44,21
649,3380,0,11/6/16,9,28,36,37,40,46,47
649,3381,0,15/6/16,7,16,22,27,35,49,11
649,3382,0,18/6/16,7,8,22,32,40,45,25
649,3383,0,22/6/16,5,15,17,18,37,42,44
649,3384,0,25/6/16,4,5,6,8,39,42,30
649,3385,0,29/6/16,8,11,20,24,41,42,47
649,3386,0,2/7/16,1,16,28,33,39,45,13
649,3387,0,6/7/16,7,12,22,35,39,43,13
649,3388,0,9/7/16,23,28,30,32,42,44,24
649,3389,0,13/7/16,2,7,25,30,34,36,6
649,3390,0,16/7/16,15,25,26,33,38,47,27
649,3391,0,20/7/16,14,15,16,43,44,46,38
649,3392,0,23/7/16,7,18,34,41,48,49,29
649,3393,0,27/7/16,6,7,9,39,47,49,15
649,3394,0,30/7/16,4,5,9,19,22,23,16
649,3395,0,3/8/16,23,30,38,40,43,45,10
649,3396,0,6/8/16,2,7,22,26,32,38,20
649,3397,0,10/8/16,6,25,26,29,37,43,41
649,3398,0,13/8/16,3,4,15,17,38,47,36
649,3399,0,17/8/16,2,12,19,38,41,47,46
649,3400,0,20/8/16,11,20,26,32,39,43,49
649,3401,0,24/8/16,4,17,22,30,36,38,3
649,3402,0,27/8/16,3,14,16,33,47,48,29
649,3403,0,31/8/16,8,10,17,36,39,44,40
649,3404,0,3/9/16,1,15,17,20,23,43,44
649,3405,0,7/9/16,4,8,30,31,35,43,42
649,3406,0,10/9/16,6,13,22,39,40,41,27
649,3407,0,14/9/16,3,5,17,18,35,46,10
649,3408,0,17/9/16,14,16,25,39,45,47,26
649,3409,0,21/9/16,6,21,33,36,39,46,24
649,3410,0,24/9/16,2,5,17,23,33,47,9
649,3411,0,28/9/16,8,11,14,19,42,49,24
649,3412,0,1/10/16,7,18,22,31,38,39,2
649,3413,0,5/10/16,1,3,31,32,39,49,48
649,3414,0,8/10/16,3,27,33,38,42,48,32
649,3415,0,12/10/16,8,28,31,40,42,47,37
649,3416,0,15/10/16,8,29,30,37,41,44,6
649,3417,0,19/10/16,4,21,28,33,38,41,23
649,3418,0,22/10/16,13,24,29,31,33,47,43
649,3419,0,26/10/16,15,17,24,27,42,47,39
649,3420,0,29/10/16,21,25,26,29,36,45,38
649,3421,0,2/11/16,4,7,9,21,25,42,49
649,3422,0,5/11/16,11,17,26,27,37,48,31
649,3423,0,9/11/16,6,9,30,37,43,49,18
649,3424,0,12/11/16,2,4,6,22,25,42,44
649,3425,0,16/11/16,3,5,6,9,33,47,19
649,3426,0,19/11/16,9,11,21,26,28,45,49
649,3427,0,23/11/16,6,12,13,21,31,42,22
649,3428,0,26/11/16,13,14,31,39,42,45,44
649,3429,0,30/11/16,15,16,20,24,26,31,37
649,3430,0,3/12/16,3,4,7,19,30,48,21
649,3431,0,7/12/16,6,7,12,32,34,46,33
649,3432,0,10/12/16,3,37,40,41,47,49,6
649,3433,0,14/12/16,20,22,40,41,42,47,15
649,3434,0,17/12/16,9,16,26,27,32,34,37
649,3435,0,21/12/16,16,27,30,38,47,49,8
649,3436,0,24/12/16,15,20,23,27,39,48,34
649,3437,0,28/12/16,1,5,10,15,40,41,27
649,3438,0,31/12/16,3,5,14,18,26,28,40
649,3439,0,4/1/17,2,11,13,23,35,48,30
649,3440,0,7/1/17,1,10,18,19,23,27,48
649,3441,0,11/1/17,24,34,36,38,42,43,30
649,3442,0,14/1/17,1,6,19,30,32,44,33
649,3443,0,18/1/17,10,17,20,24,33,35,28
649,3444,0,21/1/17,8,22,23,36,40,42,5
649,3445,0,25/1/17,2,14,19,28,42,44,34
649,3446,0,28/1/17,9,10,23,28,41,47,17
649,3447,0,1/2/17,5,9,11,36,42,43,41
649,3448,0,4/2/17,2,8,9,13,41,44,27
649,3449,0,8/2/17,3,4,8,12,13,46,26
649,3450,0,11/2/17,10,11,21,28,38,44,17
649,3451,0,15/2/17,1,16,17,24,41,46,22
649,3452,0,18/2/17,11,13,14,20,43,49,25
649,3453,0,22/2/17,9,21,25,26,31,41,11
649,3454,0,25/2/17,21,23,31,33,38,42,22
649,3455,0,1/3/17,6,14,17,18,31,43,38
649,3456,0,4/3/17,5,16,24,31,38,47,42
649,3457,0,8/3/17,10,17,24,28,35,36,40
649,3458,0,11/3/17,6,10,11,23,42,47,44
649,3459,0,15/3/17,16,17,21,34,37,46,3
649,3460,0,18/3/17,6,16,29,33,41,48,23
649,3461,0,22/3/17,2,3,5,27,40,46,28
649,3462,0,25/3/17,5,9,14,24,30,35,21
649,3463,0,29/3/17,3,12,16,17,22,30,48
649,3464,0,1/4/17,27,40,41,42,45,46,20
649,3465,0,5/4/17,3,10,19,30,44,48,40
649,3466,0,8/4/17,4,9,10,15,38,39,49
649,3467,0,12/4/17,7,19,37,38,41,42,11
649,3468,0,15/4/17,11,19,22,23,41,46,5
649,3469,0,19/4/17,4,11,21,24,44,49,41
649,3470,0,22/4/17,4,7,15,16,43,48,26
649,3471,0,26/4/17,9,10,11,13,45,49,24
649,3472,0,29/4/17,10,23,26,40,45,46,12
649,3473,0,3/5/17,1,5,7,16,28,46,30
649,3474,0,6/5/17,6,7,9,11,34,38,8
649,3475,0,10/5/17,6,7,8,21,27,38,23
649,3476,0,13/5/17,18,19,22,26,30,47,43
649,3477,0,17/5/17,9,17,36,38,41,45,39
649,3478,0,20/5/17,5,8,10,20,33,34,45
649,3479,0,24/5/17,3,5,9,22,37,46,10
649,3480,0,27/5/17,7,15,25,26,27,36,12
649,3481,0,31/5/17,1,3,8,9,12,40,2
649,3482,0,3/6/17,7,12,32,36,40,44,45
649,3483,0,7/6/17,16,19,23,30,33,40,46
649,3484,0,10/6/17,3,4,21,31,33,48,26
649,3485,0,14/6/17,17,24,26,27,35,49,33
649,3486,0,17/6/17,5,6,18,21,36,44,32
649,3487,0,21/6/17,2,12,34,39,41,45,21
649,3488,0,24/6/17,3,11,16,40,43,46,36
649,3489,0,28/6/17,8,21,25,34,46,48,4
649,3490,0,1/7/17,15,16,22,33,37,41,27
649,3491,0,5/7/17,4,9,33,36,47,49,10
649,3492,0,8/7/17,20,25,26,32,34,36,9
649,3493,0,12/7/17,12,13,30,41,45,49,16
649,3494,0,15/7/17,10,12,27,29,34,48,39
649,3495,0,19/7/17,2,5,10,11,27,39,48
649,3496,0,22/7/17,5,8,17,32,38,45,18
649,3497,0,26/7/17,1,2,18,26,36,44,49
649,3498,0,29/7/17,12,15,17,31,47,49,26
649,3499,0,2/8/17,13,16,24,25,38,43,48
649,3500,0,5/8/17,18,21,36,41,45,47,17
649,3501,0,9/8/17,16,23,28,38,41,43,19
649,3502,0,12/8/17,5,8,13,25,33,45,38
649,3503,0,16/8/17,25,29,30,31,33,47,34
649,3504,0,19/8/17,2,13,27,45,48,49,19
649,3505,0,23/8/17,9,15,24,33,40,46,38
649,3506,0,26/8/17,5,7,32,38,40,46,47
649,3507,0,30/8/17,21,23,31,33,36,38,9
649,3508,0,2/9/17,9,19,26,27,42,46,21
649,3509,0,6/9/17,9,15,18,21,24,28,14
649,3510,0,9/9/17,5,9,18,29,39,47,35
649,3511,0,13/9/17,18,22,24,28,29,33,7
649,3512,0,16/9/17,9,17,19,26,37,47,13
649,3513,0,20/9/17,6,17,29,37,45,47,39
649,3514,0,23/9/17,4,11,15,20,35,47,25
649,3515,0,27/9/17,2,16,19,20,23,34,9
649,3516,0,30/9/17,6,27,33,38,40,47,16
649,3517,0,4/10/17,4,6,10,11,20,35,43
649,3518,0,7/10/17,8,22,28,40,46,49,9
649,3519,0,11/10/17,18,24,32,36,37,44,9
649,3520,0,14/10/17,16,22,28,29,32,34,43
649,3521,0,18/10/17,11,25,33,35,40,42,15
649,3522,0,21/10/17,3,24,26,30,34,49,47
649,3523,0,25/10/17,6,31,37,40,41,42,44
649,3524,0,28/10/17,8,15,25,30,31,32,1
649,3525,0,1/11/17,1,23,29,32,45,49,16
649,3526,0,4/11/17,1,3,6,21,22,33,19
649,3527,0,8/11/17,22,24,25,32,39,42,45
649,3528,0,11/11/17,15,21,24,31,37,42,32
649,3529,0,15/11/17,18,25,29,30,36,48,47
649,3530,0,18/11/17,9,16,18,22,23,40,13
649,3531,0,22/11/17,26,28,31,36,38,45,18
649,3532,0,25/11/17,16,17,21,31,39,49,29
649,3533,0,29/11/17,11,18,27,33,37,43,20
649,3534,0,2/12/17,10,12,29,33,47,48,24
649,3535,0,6/12/17,6,9,16,19,21,28,35
649,3536,0,9/12/17,8,10,11,14,19,33,30
649,3537,0,13/12/17,12,29,30,40,45,48,27
649,3538,0,16/12/17,2,13,24,26,31,41,40
649,3539,0,20/12/17,3,4,28,30,34,41,31
649,3540,0,23/12/17,8,11,22,29,39,40,30
649,3541,0,27/12/17,4,7,10,14,27,31,1
649,3542,0,30/12/17,8,12,23,25,45,47,43
649,3543,0,3/1/18,3,13,20,35,37,39,14
649,3544,0,6/1/18,12,25,36,39,42,45,29
649,3545,0,10/1/18,9,10,19,23,28,49,15
649,3546,0,13/1/18,21,26,32,40,42,44,12
649,3547,0,17/1/18,6,24,34,39,43,44,8
649,3548,0,20/1/18,6,10,14,27,30,40,5
649,3549,0,24/1/18,9,20,21,28,34,35,33
649,3550,0,27/1/18,7,8,13,24,28,35,26
649,3551,0,31/1/18,1,7,27,31,34,39,3
649,3552,0,3/2/18,10,13,16,23,36,44,42
649,3553,0,7/2/18,3,8,11,18,28,45,6
649,3554,0,10/2/18,18,20,21,22,30,33,26
649,3555,0,14/2/18,8,15,17,22,30,43,13
649,3556,0,17/2/18,18,29,31,36,47,48,17
649,3557,0,21/2/18,10,11,24,25,30,49,47
649,3558,0,24/2/18,3,13,19,26,33,44,5
649,3559,0,28/2/18,3,14,36,38,40,48,23
649,3560,0,3/3/18,12,17,25,30,32,39,47
649,3561,0,7/3/18,6,30,33,38,45,46,40
649,3562,0,10/3/18,2,10,28,43,44,48,39
649,3563,0,14/3/18,1,9,10,19,33,43,21
649,3564,0,17/3/18,16,17,35,43,44,46,49
649,3565,0,21/3/18,1,5,9,12,39,41,28
649,3566,0,24/3/18,9,11,28,30,45,49,5
649,3567,0,28/3/18,11,12,19,24,28,46,39
649,3568,0,31/3/18,3,7,22,26,43,47,48
649,3569,0,4/4/18,6,8,9,13,34,40,4
649,3570,0,7/4/18,18,22,36,40,47,49,32
649,3571,0,11/4/18,3,7,10,32,41,43,33
649,3572,0,14/4/18,1,11,19,36,48,49,9
649,3573,0,18/4/18,12,17,19,22,27,39,38
649,3574,0,21/4/18,12,19,20,30,41,49,9
649,3575,0,25/4/18,10,14,15,16,40,46,6
649,3576,0,28/4/18,24,31,33,34,44,46,10
649,3577,0,2/5/18,4,7,28,36,37,49,21
649,3578,0,5/5/18,4,18,24,26,33,48,34
649,3579,0,9/5/18,15,17,21,24,36,37,32
649,3580,0,12/5/18,6,17,21,34,37,44,13
649,3581,0,16/5/18,19,21,28,30,39,46,7
649,3582,0,19/5/18,14,15,28,34,38,44,30
649,3583,0,23/5/18,4,9,15,20,42,44,31
649,3584,0,26/5/18,12,13,16,23,39,44,2
649,3585,0,30/5/18,9,14,17,21,38,39,22
649,3586,0,2/6/18,2,26,32,40,45,49,29
649,3587,0,6/6/18,10,15,23,38,40,41,35
649,3588,0,9/6/18,19,25,31,36,46,47,26
649,3589,0,13/6/18,6,22,24,31,32,34,16
649,3590,0,16/6/18,2,15,21,31,38,49,8
649,3591,0,20/6/18,14,24,31,35,37,48,17
649,3592,0,23/6/18,8,11,31,36,41,45,40
649,3593,0,27/6/18,4,6,10,13,14,28,47
649,3594,0,30/6/18,2,3,7,11,16,20,17
649,3595,0,4/7/18,6,25,37,44,47,49,26
649,3596,0,7/7/18,1,3,25,40,44,47,2
649,3597,0,11/7/18,1,9,11,38,45,48,25
649,3598,0,14/7/18,8,10,12,17,22,37,29
649,3599,0,18/7/18,3,14,16,19,44,48,1
649,3600,0,21/7/18,2,9,22,26,27,30,41
649,3601,0,25/7/18,2,7,15,31,33,42,20
649,3602,0,28/7/18,5,11,17,20,28,45,7
649,3603,0,1/8/18,13,19,22,29,36,42,35
649,3604,0,4/8/18,3,9,11,21,24,45,43
649,3605,0,8/8/18,9,18,21,22,29,37,17
649,3606,0,11/8/18,2,9,16,27,38,41,34
